numero AMM;nom produit;identifiant usage; date decision;stade cultural min (BBCH);tade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;intervalle minimum entre applications (jour);
9600271;KIMONO;Chicorées - Production de chicons*Trt Sem. Plants*Champignons (autres que pythiacées);10/05/2007;;;Retrait;3.0;mL/m²;;;;30/06/2007;30/06/2008;;;;;;;
9600272;QUOMADIN V;Pêcher - Abricotier*Trt Part.Aer.*Pucerons;;;;Retrait;1.0;L/hL;;;;30/09/2006;31/03/2007;;;;;;;
9600272;QUOMADIN V;Vigne*Trt Part.Aer.*Tordeuses de la grappe;;;;Retrait;6.0;L/ha;;;;30/09/2006;31/03/2007;;;;;;;
9600272;QUOMADIN V;Choux*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.6;L/hL;;;;30/09/2006;31/03/2007;;;;;;;
9600272;QUOMADIN V;Choux*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;6.0;L/ha;;;;30/09/2006;31/03/2007;;;;;;;
9600274;MITCHELL 285;JEVI*Désherbage*All. PJT, Cimet., Voies (1);06/02/2004;;;Retrait;15.0;L/ha;;;;;;;;;;;;
9600275;INDAR EXTRA;Blé*Trt Part.Aer.*Rouille(s);;;;Retrait;2.0;L/ha;;;;20/01/2005;20/01/2006;;;;;;;
9600275;INDAR EXTRA;Blé*Trt Part.Aer.*Septoriose(s);;;;Retrait;2.0;L/ha;;;;20/01/2005;20/01/2006;;;;;;;
9600275;INDAR EXTRA;Orge*Trt Part.Aer.*Helminthosporiose et ramulariose;;;;Retrait;2.0;L/ha;;;;20/01/2005;20/01/2006;;;;;;;
9600275;INDAR EXTRA;Orge*Trt Part.Aer.*Rouille(s);;;;Retrait;2.0;L/ha;;;;20/01/2005;20/01/2006;;;;;;;
9600278;DELTANE;Traitements généraux*Trt Sol*Ravageurs du sol (1);05/02/1998;;;Retrait;1.8;L/ha;;;;;;;;;;;;
9600279;DELTAFURAN;Betterave industrielle et fourragère*Trt Sol*Mouches;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600279;DELTAFURAN;Betterave industrielle et fourragère*Trt Sol*Ravageurs des parties aériennes;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600279;DELTAFURAN;Betterave industrielle et fourragère*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600279;DELTAFURAN;Carotte*Trt Sol*Mouches;;;;Retrait;20.0;kg/ha;;;;;;;;;;;;
9600279;DELTAFURAN;Chicorées - Production de racines*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600279;DELTAFURAN;Crucifères oléagineuses*Trt Sol*Ravageurs des parties aériennes;;;;Retrait;9.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600279;DELTAFURAN;Maïs*Trt Sol*Mouches;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600279;DELTAFURAN;Maïs*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600279;DELTAFURAN;Tournesol*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600281;DELTA C;Pêcher - Abricotier*Trt Part.Aer.*Cloque(s);;;;Retrait;1.0;kg/hL;;;;28/02/2011;29/02/2012;;;;;;;
9600281;DELTA C;Pomme de terre*Trt Part.Aer.*Mildiou(s);;;;Retrait;10.0;kg/ha;;;;28/02/2011;29/02/2012;;;;;;;
9600281;DELTA C;Fruits à pépins*Trt Part.Aer.*Tavelure(s);;;;Retrait;0.5;kg/hL;;;;28/02/2011;29/02/2012;;;;;;;
9600281;DELTA C;Vigne*Trt Part.Aer.*Mildiou(s);;;;Retrait;10.0;kg/ha;;;;28/02/2011;29/02/2012;;;;;;;
9600282;DELTOSATE;Cultures fruitières*Désherbage*Cult. Installées;;;;Retrait;;;;;;;;;;;;;;
9600282;DELTOSATE;Traitements généraux*Désherbage*Avt Mise Cult. (1);;;;Retrait;;;;;;;;;;;;;;
9600282;DELTOSATE;Traitements généraux*Désherbage*Zones Cult. Avt Plantat. (1);;;;Retrait;;;;;;;;;;;;;;
9600282;DELTOSATE;Vigne*Désherbage*Cult. Installées;;;;Retrait;;;;;;;;;;;;;;
9600283;DELTONYL;Blé*Trt Part.Aer.*Septoriose(s);;;;Retrait;2.2;L/ha;;;;30/09/2006;30/06/2007;;;;;;;
9600285;MITCHELL BS;Arbres et arbustes*Désherbage*Pépi. Pl. terre;03/12/1999;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600285;MITCHELL BS;Arbres et arbustes*Désherbage*Plantat. Pl. terre;03/12/1999;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600286;STATUS;Artichaut*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Asperge*Trt Part.Aer.*Coléoptères phytophages;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Asperge*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Betterave industrielle et fourragère*Trt Part.Aer.*Mouches;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Betterave industrielle et fourragère*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Betterave potagère*Trt Part.Aer.*Mouches;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Betterave potagère*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Carotte*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Céréales à paille*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;1.0;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Céréales à paille*Trt Part.Aer.*Mouches;;;;Retrait;1.0;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Chicorées - Production de racines*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Choux*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Cucurbitacées à peau comestible*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Crucifères oléagineuses*Trt Part.Aer.*Pucerons;;;;Retrait;1.25;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Epinard*Trt Part.Aer.*Mouches;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Epinard*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Fines Herbes*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Graines protéagineuses*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;1.25;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Graines protéagineuses*Trt Part.Aer.*Pucerons;;;;Retrait;1.25;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Haricots*Trt Part.Aer.*Pucerons (1);;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Laitue*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Laitue*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Maïs doux*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Maïs*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Cucurbitacées à peau non comestible*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Pois écossés frais*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;1.25;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Pois écossés frais*Trt Part.Aer.*Pucerons;;;;Retrait;1.25;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Poivron*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Pomme de terre*Trt Part.Aer.*Pucerons;;;;Retrait;1.25;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Porte graine*Trt Part.Aer.*Ravageurs divers;;;;Retrait;;;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Rosier*Trt Part.Aer.*Pucerons;;;;Retrait;1.25;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Sorgho*Trt Part.Aer.*Pucerons (1);;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Tomate - Aubergine*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Tournesol*Trt Part.Aer.*Pucerons;;;;Retrait;1.5;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Céréales à paille*Trt Part.Aer.*Pucerons;;;;Retrait;0.8;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600286;STATUS;Céréales à paille*Trt Part.Aer.*Pucerons;;;;Retrait;1.0;L/ha;;;;30/04/2008;30/04/2009;;;;;;;
9600288;INTERCEPT;Amandier*Trt Part.Aer.*Chenilles foreuses des fruits;06/02/2004;;;Retrait;0.7;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Arbres et arbustes*Trt Part.Aer.*Chenilles phytophages;06/02/2004;;;Retrait;1.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Arbres et arbustes*Trt Part.Aer.*Punaises et tigres;06/02/2004;;;Retrait;0.72;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Asperge*Trt Part.Aer.*Coléoptères phytophages;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Asperge*Trt Part.Aer.*Mouches;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Betterave potagère*Trt Part.Aer.*Coléoptères phytophages;06/02/2004;;;Retrait;2.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Cerisier*Trt Part.Aer.*Mouches des fruits;06/02/2004;;;Retrait;0.5;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Chataignier*Trt Part.Aer.*Chenilles foreuses des fruits;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Choux*Trt Part.Aer.*Coléoptères phytophages;06/02/2004;;;Retrait;2.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Choux*Trt Part.Aer.*Mouches;06/02/2004;;;Retrait;2.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Cucurbitacées à peau comestible*Trt Part.Aer.*Thrips;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Epinard*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Figuier*Trt Part.Aer.*Mouches des fruits;06/02/2004;;;Retrait;0.5;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Figuier*Trt Part.Aer.*Cicadelles, cercopides et psylles;06/02/2004;;;Retrait;0.7;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Fraisier*Trt Part.Aer.*Thrips;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Fruits à coque*Trt Part.Aer.*Chenilles phytophages;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Fruits à coque*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Haricots*Trt Part.Aer.*Pucerons (1);06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Laitue*Trt Part.Aer.*Aleurodes;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Laitue*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Navet*Trt Part.Aer.*Coléoptères phytophages;06/02/2004;;;Retrait;2.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Noyer*Trt Part.Aer.*Chenilles foreuses des fruits;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Oignon*Trt Part.Aer.*Chenilles phytophages;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Oignon*Trt Part.Aer.*Thrips;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Olivier*Trt Part.Aer.*Mouche de l'olive;06/02/2004;;;Retrait;0.5;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Pêcher - Abricotier*Trt Part.Aer.*Chenilles foreuses des fruits;06/02/2004;;;Retrait;0.7;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Poireau*Trt Part.Aer.*Chenilles phytophages;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Poireau*Trt Part.Aer.*Thrips;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Pois écossés frais*Trt Part.Aer.*Chenilles phytophages;06/02/2004;;;Retrait;2.5;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Poivron*Trt Part.Aer.*Aleurodes;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Poivron*Trt Part.Aer.*Thrips;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Pomme de terre*Trt Part.Aer.*Coléoptères phytophages;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Fruits à pépins*Trt Part.Aer.*Chenilles foreuses des fruits;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Fruits à pépins*Trt Part.Aer.*Chenilles phytophages;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Fruits à pépins*Trt Part.Aer.*Insectes xylophages;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Fruits à pépins*Trt Part.Aer.*Psylle(s) (1);06/02/2004;;;Retrait;0.7;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Fruits à pépins*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Fruits à pépins*Trt Part.Aer.*Punaises et tigres;06/02/2004;;;Retrait;0.7;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Prunier*Trt Part.Aer.*Chenilles foreuses des fruits;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Prunier*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;0.5;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Rosier*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Tomate - Aubergine*Trt Part.Aer.*Aleurodes;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Tomate - Aubergine*Trt Part.Aer.*Coléoptères phytophages;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Tomate - Aubergine*Trt Part.Aer.*Thrips;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Traitements généraux*Trt Part.Aer.*Chenilles phytophages (1);06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Traitements généraux*Trt Sol*Ravageurs du sol (1);06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Vigne*Trt Part.Aer.*Tordeuses de la grappe;06/02/2004;;;Retrait;7.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Choux*Trt Part.Aer.*Chenilles phytophages;06/02/2004;;;Retrait;2.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Choux*Trt Part.Aer.*Chenilles phytophages;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Cucurbitacées à peau comestible*Trt Part.Aer.*Aleurodes;06/02/2004;;;Retrait;3.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Cucurbitacées à peau comestible*Trt Part.Aer.*Aleurodes;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Pêcher - Abricotier*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;0.3;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Pêcher - Abricotier*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;0.5;L/hL;;;;;;;;;;;;
9600288;INTERCEPT;Pois écossés frais*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;2.5;L/ha;;;;;;;;;;;;
9600288;INTERCEPT;Pois écossés frais*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600362;MIDIPYRAL;Vigne*Trt Part.Aer.*Esca et black dead arm;05/10/2001;;;Retrait;5.0;L/hL;;;;;;;;;;;;
9600362;MIDIPYRAL;Vigne*Trt Part.Aer.*Excoriose;05/10/2001;;;Retrait;2.5;L/hL;;;;;;;;;;;;
9600363;METOVER LIQUIDE;Vigne*Trt Part.Aer.*Tordeuses de la grappe;22/02/2008;;;Retrait;2.0;L/ha;;;;31/07/2008;31/12/2008;;;;;;;
9600365;ROUNDUP GT 2;JEVI*Désherb. Total (1);;;;Retrait;10.8;L/ha;;;;;;;;;;;;
9600365;ROUNDUP GT 2;JEVI*Désherbage*All. PJT, Cimet., Voies (1);;;;Retrait;8.1;L/ha;;;;;;;;;;;;
9600366;SWIFT ME;Maïs*Désherbage;19/06/2007;;;Retrait;5.0;L/ha;;;;31/12/2007;18/06/2008;;;;;;;
9600371;SILLAGE;Vigne*Trt Part.Aer.*Excoriose;;;;Retrait;0.3;kg/hL;;;;30/06/2012;31/12/2012;;;;;;;
9600371;SILLAGE;Vigne*Trt Part.Aer.*Mildiou(s);;;;Retrait;4.0;kg/ha;;;;30/06/2012;31/12/2012;;;;;;;
9600371;SILLAGE;Vigne*Trt Part.Aer.*Rougeot parasitaire;;;;Retrait;4.0;kg/ha;;;;30/06/2012;31/12/2012;;;;;;;
9600374;GOELAND;Maïs*Désherbage;12/06/2014;;;Retrait;0.5;L/ha;;;;31/07/2014;31/07/2015;;;;;;;
9600375;GAO;Maïs*Désherbage;06/02/2004;;;Retrait;4.0;L/ha;;;;;;;;;;;;
9600378;NOVITRON;Arbres et arbustes*Trt Sol*Ravageurs du sol (1);;;;Retrait;;;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Betterave industrielle et fourragère*Trt Sol*Mouches;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Betterave industrielle et fourragère*Trt Sol*Ravageurs des parties aériennes;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Betterave industrielle et fourragère*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Betterave potagère*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;;;;;;;;;
9600378;NOVITRON;Carotte*Trt Sol*Mouches;;;;Retrait;20.0;kg/ha;;;;;;;;;;;;
9600378;NOVITRON;Chicorées - Production de racines*Trt Sol*Mouches;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Chicorées - Production de racines*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Choux*Trt Sol*Mouches;;;;Retrait;;;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Crucifères oléagineuses*Trt Sol*Mouches;;;;Retrait;9.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Crucifères oléagineuses*Trt Sol*Ravageurs des parties aériennes;;;;Retrait;9.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Cultures ornementales*Trt Sol*Ravageurs du sol;;;;Retrait;;;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Fraisier*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;;;;;;;;;
9600378;NOVITRON;Haricots*Trt Sol*Mouches (1);;;;Retrait;8.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Maïs doux*Trt Sol*Mouches;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Maïs doux*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Maïs*Trt Sol*Mouches;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Maïs*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Melon*Trt Sol*Mouches;;;;Retrait;8.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Oignon*Trt Sol*Mouches;;;;Retrait;15.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Poireau*Trt Sol*Mouches;;;;Retrait;15.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Porte graine*Trt Part.Aer.*Ravageurs divers;;;;Retrait;;;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;PPAM - non alimentaires*Trt Sol*Ravageurs divers;;;;Retrait;20.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Soja*Trt Sol*Mouches;;;;Retrait;8.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600378;NOVITRON;Tournesol*Trt Sol*Ravageurs du sol;;;;Retrait;12.0;kg/ha;;;;31/08/2008;13/12/2008;;;;;;;
9600384;INSECTIVIL SYSTEMIQUE;Arbres et arbustes*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;0.03;L/hL;;;;;;;;;;;;
9600384;INSECTIVIL SYSTEMIQUE;Rosier*Trt Part.Aer.*Pucerons;06/02/2004;;;Retrait;0.3;L/ha;;;;;;;;;;;;
9600385;FONGYS DUO;Arbres et arbustes*Trt Part.Aer.*Cochenilles;;;;Retrait;10.0;mL/L;;;;;;;;;;;;
9600385;FONGYS DUO;Arbres et arbustes*Trt Part.Aer.*Maladies diverses (1);;;;Retrait;10.0;mL/L;;;;;;;;;;;;
9600385;FONGYS DUO;Arbres et arbustes*Trt Part.Aer.*Oïdium(s);;;;Retrait;10.0;mL/L;;;;;;;;;;;;
9600385;FONGYS DUO;Arbres et arbustes*Trt Part.Aer.*Pucerons;;;;Retrait;10.0;mL/L;;;;;;;;;;;;
9600385;FONGYS DUO;Arbres et arbustes*Trt Part.Aer.*Rouille(s);;;;Retrait;10.0;mL/L;;;;;;;;;;;;
9600385;FONGYS DUO;Cultures florales et plantes vertes*Trt Part.Aer.*Oïdium(s);;;;Retrait;1.0;mL/m²;;;;;;;;;;;;
9600385;FONGYS DUO;Cultures florales et plantes vertes*Trt Part.Aer.*Pucerons;;;;Retrait;1.0;mL/m²;;;;;;;;;;;;
9600385;FONGYS DUO;Cultures florales et plantes vertes*Trt Part.Aer.*Rouille(s);;;;Retrait;1.0;mL/m²;;;;;;;;;;;;
9600385;FONGYS DUO;Rosier*Trt Part.Aer.*Maladies des taches noires;;;;Retrait;1.0;mL/m²;;;;;;;;;;;;
9600385;FONGYS DUO;Rosier*Trt Part.Aer.*Oïdium(s);;;;Retrait;1.0;mL/m²;;;;;;;;;;;;
9600385;FONGYS DUO;Rosier*Trt Part.Aer.*Pucerons;;;;Retrait;1.0;mL/m²;;;;;;;;;;;;
9600385;FONGYS DUO;Rosier*Trt Part.Aer.*Rouille(s);;;;Retrait;1.0;mL/m²;;;;;;;;;;;;
9600387;DORY MILDIOU M;Pomme de terre*Trt Part.Aer.*Coléoptères phytophages;;;;Retrait;;;;;;30/11/2011;30/11/2012;;;;;;;
9600387;DORY MILDIOU M;Pomme de terre*Trt Part.Aer.*Mildiou(s);;;;Retrait;1.0;kg/hL;;;;30/11/2011;30/11/2012;;;;;;;
9600391;GLIFERTYL JARDIN;Jardin d'amateur*Désherbage (1);01/10/1997;;;Retrait;;;;;;;;;;;;;;
9600391;GLIFERTYL JARDIN;Traitements généraux*Désherbage*Zones Cult. Avt Plantat. (1);04/04/2003;;;Retrait;150.0;L/ha;;;;;;;;;;;;
9600391;GLIFERTYL JARDIN;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;;;;;;;;;;;;;;
9600391;GLIFERTYL JARDIN;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;300.0;L/ha;;;;;;;;;;;;
9600391;GLIFERTYL JARDIN;Traitements généraux*Désherbage*Avt Mise Cult. (1);04/04/2003;;;Retrait;600.0;L/ha;;;;;;;;;;;;
9600391;GLIFERTYL JARDIN;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;150.0;L/ha;;;;;;;;;;;;
9600391;GLIFERTYL JARDIN;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;300.0;L/ha;;;;;;;;;;;;
9600391;GLIFERTYL JARDIN;Traitements généraux*Désherbage*Cult. Installées (1);04/04/2003;;;Retrait;600.0;L/ha;;;;;;;;;;;;
9600402;STEMAT DUO EC;Betterave industrielle et fourragère*Désherbage;;;;Retrait;5.0;L/ha;;;;;;;;;;;;
9600403;RUBIGAN JARDIN;Cucurbitacées à peau non comestible*Trt Part.Aer.*Oïdium(s);;;;Retrait;0.6;L/ha;;;;31/12/2007;31/12/2008;;;;;;;
