type produit;numero AMM;nom produit;seconds noms commerciaux;titulaire;type commercial;gamme usage;mentions autorisees;Substances actives;fonctions;formulations;identifiant usage lib court;identifiant usage; date decision;stade cultural min (BBCH);stade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;
PPP;2170459;VIBRANCE DUO;CELEST POWER | EMBRACE DUO | EFFIDIA POWER;SYNGENTA FRANCE S.A.;Produit de référence;Professionnel;;sédaxane (Sedaxane) 25.0 g/L | fludioxonil (Fludioxonil) 25.0 g/L;Fongicide;Suspension concentrée pour traitement des semences;15101201;Blé*Trt Sem.*Champignons (autres que pythiacées);02/08/2019;00;00;Autorisé;0.2;L/q;;;1;;;Uniquement pour des utilisations en stations de traitement de semences (fixes ou mobiles).;;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103214;Blé*Trt Part.Aer.*Rouille(s);05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103221;Blé*Trt Part.Aer.*Septoriose(s);05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;00108036;Blé*Trt Part.Aer.*Fusariose à microdochium;05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103207;Orge*Trt Part.Aer.*Piétin verse;05/03/2025;30;61;Autorisé;1.0;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15203204;Crucifères oléagineuses*Trt Part.Aer.*Cylindrosporiose;05/03/2025;;;Autorisé;0.8;L/ha;30;;1;;;Non autorisé sur cameline en raison d'un risque de dépassement de LMR.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103231;Avoine*Trt Part.Aer.*Rouille couronnée;05/03/2025;30;61;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;00125011;Seigle*Trt Part.Aer.*Fusarioses;05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;00125012;Seigle*Trt Part.Aer.*Fusariose à microdochium;05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103205;Orge*Trt Part.Aer.*Rouille(s);05/03/2025;30;61;Autorisé;1.0;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103232;Seigle*Trt Part.Aer.*Rhynchosporiose;05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103229;Orge*Trt Part.Aer.*Rhynchosporiose;05/03/2025;30;61;Autorisé;1.0;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15203203;Crucifères oléagineuses*Trt Part.Aer.*Phoma;05/03/2025;;;Autorisé;0.8;L/ha;30;;1;;;Non autorisé sur cameline en raison d'un risque de dépassement de LMR.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;00121016;Orge*Trt Part.Aer.*Fusariose à microdochium;05/03/2025;30;61;Autorisé;1.0;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15203202;Crucifères oléagineuses*Trt Part.Aer.*Sclérotiniose;05/03/2025;;;Autorisé;0.8;L/ha;30;;1;;;Non autorisé sur cameline en raison d'un risque de dépassement de LMR.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;00106013;Avoine*Trt Part.Aer.*Fusarioses;05/03/2025;30;61;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103225;Orge*Trt Part.Aer.*Oïdium(s);05/03/2025;30;61;Autorisé;1.0;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103226;Orge*Trt Part.Aer.*Helminthosporiose et ramulariose;05/03/2025;30;61;Autorisé;1.0;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103208;Seigle*Trt Part.Aer.*Rouille(s);05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103210;Blé*Trt Part.Aer.*Piétin verse;05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;00106014;Avoine*Trt Part. Aer.*Fusariose à microdochium;05/03/2025;30;61;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15203207;Crucifères oléagineuses*Trt Part.Aer.*Oïdium(s);05/03/2025;;;Autorisé;0.8;L/ha;30;;1;;;Non autorisé sur cameline en raison d'un risque de dépassement de LMR.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15203201;Crucifères oléagineuses*Trt Part.Aer.*Maladies fongiques des siliques;05/03/2025;;;Autorisé;0.8;L/ha;30;;1;;;Non autorisé sur cameline en raison d'un risque de dépassement de LMR. Non autorisé sur pseudocercosporellose au motif qu'aucune donnée efficacité n'a été fournie. ;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103209;Blé*Trt Part.Aer.*Oïdium(s);05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103206;Avoine*Trt Part.Aer.*Oïdium(s);05/03/2025;30;61;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103230;Avoine*Trt Part.Aer.*Piétin verse;05/03/2025;30;61;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;00108034;Blé*Trt Part.Aer.*Helminthosporiose;05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;15103202;Blé*Trt Part.Aer.*Fusarioses;05/03/2025;30;69;Autorisé;1.25;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2250140;ZANTARA EASY;;BAYER SEEDS S.A.S.;Produit de revente;Professionnel;;prothioconazole (Prothioconazole) 150.0 g/L | bixafène (Bixafen) 75.0 g/L;Fongicide;Concentré émulsionnable;00121015;Orge*Trt Part.Aer.*Fusarioses;05/03/2025;30;61;Autorisé;1.0;L/ha;;;1;;;1 application par culture et pour contrôler l'ensemble des maladies.;5.0;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17303108;Rosier*Trt Part.Aer.*Pucerons;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17453100;Plantes d'intérieur et balcons*Trt Part.Aer.*Ravageurs divers (1);09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17303101;Rosier*Trt Part.Aer.*Acariens;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17303105;Rosier*Trt Part.Aer.*Chenilles phytophages;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17303118;Rosier*Trt Part.Aer.*Cochenilles;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17403104;Cultures florales et plantes vertes*Trt Part.Aer.*Pucerons;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17403102;Cultures florales et plantes vertes*Trt Part.Aer.*Aleurodes;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Uniquement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17403101;Cultures florales et plantes vertes*Trt Part.Aer.*Acariens, phytoptes et tarsonèmes;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17403108;Cultures florales et plantes vertes*Trt Part.Aer.*Chenilles phytophages;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;00504036;Cultures florales et plantes vertes*Trt Part.Aer.*Coléoptères phytophages;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17403103;Cultures florales et plantes vertes*Trt Part.Aer.*Cochenilles;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17403100;Cultures florales et plantes vertes*Trt Part.Aer.*Ravageurs divers (1);09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;17403109;Cultures florales et plantes vertes*Trt Part.Aer.*Cicadelles (1);09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;14053100;Arbres et arbustes*Trt Part.Aer.*Ravageurs divers (1);09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;14053105;Arbres et arbustes*Trt Part.Aer.*Pucerons;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;01002019;Arbres et arbustes*Trt Part.Aer.*Aleurodes;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Uniquement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;14053107;Arbres et arbustes*Trt Part.Aer.*Acariens;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;14053102;Arbres et arbustes*Trt Part.Aer.*Chenilles phytophages;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
PPP;2190808;RAPIDINSECT SPRAY;POLYSECT PLUS SPRAY;EVERGREEN GARDEN CARE France SAS;Produit de référence;Amateur / emploi autorisé dans les jardins;Emploi autorisé dans les jardins | Liste biocontrôle | Production biologique amateur;pyréthrines (Pyrethrins) 0.1 g/L | huile de colza (Rape seed oil) 10.0 g/L;Insecticide | Acaricide;Autre liquide;00502027;Arbres et arbustes*Trt Part.Aer.*Coléoptères phytophages;09/12/2019;;;Autorisé;1.0;L/10 m²;;;2;;;Egalement autorisé sous abri Stade d'application : entre avril et septembre;;;;;
